,SMILES,inchikey,kingdom,superclass,CF_class,subclass,direct_parent,molecular_framework
6093,CC(=O)CCCCCCCCCCCC(O)=O,InChIKey=YPWBYMBZGDPMOZ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
6094,None,None,None,None,None,None,None,None
6095,None,None,None,None,None,None,None,None
6096,None,None,None,None,None,None,None,None
6097,None,None,None,None,None,None,None,None
6098,None,None,None,None,None,None,None,None
6099,None,None,None,None,None,None,None,None
6100,None,None,None,None,None,None,None,None
6101,OP(O)(=O)OC1=CC=CC=C1,InChIKey=CMPQUABWPXYYSH-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Phenyl phosphates,Aromatic homomonocyclic compounds
6102,[H][C@]1(O)OC[C@@]2([H])OC=C(C(=O)OC)[C@@]([H])(CC(O)=O)[C@@]12[H],InChIKey=VXAIDVRWSXPHDZ-LWGUCOFCSA-N,Organic compounds,Organoheterocyclic compounds,Furopyrans,,Furopyrans,Aliphatic heteropolycyclic compounds
6103,None,None,None,None,None,None,None,None
6104,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)C1OCC(O)C1O,InChIKey=NWGKJDSIEKMTRX-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Aliphatic heteromonocyclic compounds
6105,COC1=C(OC)C=C(C=CC2=CC(OC)=C(OC)C=C2)C=C1,InChIKey=VGPRCRYWPJJTKG-UHFFFAOYSA-N,Organic compounds,Phenylpropanoids and polyketides,Stilbenes,,Stilbenes,Aromatic homomonocyclic compounds
6106,None,None,None,None,None,None,None,None
6107,None,None,None,None,None,None,None,None
6108,OC(=O)CC(CC(O)=O)C1CCC(=O)O1,InChIKey=SCUJNEASMBTLDM-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,Aliphatic heteromonocyclic compounds
6109,None,None,None,None,None,None,None,None
6110,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CCC(O)C(CO)(C5CCC34C)C(O)=O)C2C1O)C(O)=O,InChIKey=HHASUBSYZJPQLE-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Aliphatic homopolycyclic compounds
6111,None,None,None,None,None,None,None,None
6112,None,None,None,None,None,None,None,None
6113,None,None,None,None,None,None,None,None
6114,None,None,None,None,None,None,None,None
6115,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCC(O)=O,InChIKey=DYKLFCCBMJEPGX-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Triradylcglycerols,Triacylglycerols,Aliphatic acyclic compounds
6116,[H][C@@]1(C)C[C@]([H])(O)[C@@]2(O)[C@@]11C[C@@]([H])(O)[C@](C)(O)[C@@]2(C)COC(=O)C1,InChIKey=ZDAJCMKZRCHOSR-LOFFSQHTSA-N,Organic compounds,Organoheterocyclic compounds,Lactones,,Lactones,Aliphatic heteropolycyclic compounds
6117,CC1CCC2(COC(C)=O)C(CC(=O)C=C2COC(C)=O)C1(C)CCC(=C)C=C,InChIKey=TVHBORUAMQYHMZ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Colensane and clerodane diterpenoids,Aliphatic homopolycyclic compounds
6118,None,None,None,None,None,None,None,None
6119,None,None,None,None,None,None,None,None
6120,None,None,None,None,None,None,None,None
6121,None,None,None,None,None,None,None,None
6122,CC(CC(=O)CCCCCCCCCCCC(O)=O)=CC(O)=O,InChIKey=JTODCUOMQDQAJQ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
6123,[H][C@@]1(C[C@@](O)(C(C)C)[C@]2([H])[C@]([H])(CC(C)=C[C@]([H])(OC(=O)C3=CC=CC=C3)[C@@]12C)OC(=O)C1=CC=C(C)C=C1)OC(C)=O,InChIKey=JVJJYURKKDZRPO-LWFBNVIGSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Sesquiterpenoids,Aromatic homopolycyclic compounds
6124,None,None,None,None,None,None,None,None
6125,None,None,None,None,None,None,None,None
6126,None,None,None,None,None,None,None,None
6127,None,None,None,None,None,None,None,None
6128,None,None,None,None,None,None,None,None
6129,None,None,None,None,None,None,None,None
6130,None,None,None,None,None,None,None,None
6131,CCCCCCCC(=O)OC(=O)CCC(OC(=O)CCCCCCC)=NO,InChIKey=VTTUVWRIKGRZAR-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,Aliphatic acyclic compounds
6132,None,None,None,None,None,None,None,None
6133,None,None,None,None,None,None,None,None
6134,CC(=O)C=C=C1C(C)=CC(=O)CC1(C)C,InChIKey=ZZPXHSDKXJDLPI-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Sesquiterpenoids,Aliphatic homomonocyclic compounds
6135,None,None,None,None,None,None,None,None
6136,None,None,None,None,None,None,None,None
6137,None,None,None,None,None,None,None,None
6138,None,None,None,None,None,None,None,None
6139,None,None,None,None,None,None,None,None
6140,None,None,None,None,None,None,None,None
6141,CCCCCCCCCCCCC(=O)C1(O)C(O)C=CC1O,InChIKey=IDJSUFUCJKFLNW-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Alpha-hydroxy ketones,Aliphatic homomonocyclic compounds
6142,None,None,None,None,None,None,None,None
6143,None,None,None,None,None,None,None,None
6144,None,None,None,None,None,None,None,None
6145,None,None,None,None,None,None,None,None
6146,None,None,None,None,None,None,None,None
6147,None,None,None,None,None,None,None,None
6148,None,None,None,None,None,None,None,None
6149,CCCCCCCCCCCCCCCCCCC,InChIKey=LQERIDTXQFOHKA-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
6150,None,None,None,None,None,None,None,None
6151,None,None,None,None,None,None,None,None
6152,None,None,None,None,None,None,None,None
6153,None,None,None,None,None,None,None,None
6154,COC1OC(COC(=O)C=CC2=CC=C(OC)C(OC)=C2)C(O)C(O)C1OC(=O)C=CC1=CC=C(OC)C(OC)=C1,InChIKey=LSLYAHSRSZHUHY-UHFFFAOYSA-N,Organic compounds,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,Coumaric acids and derivatives,Aromatic heteromonocyclic compounds
6155,CCCCCCCCCCCCCCC(N)=O,InChIKey=RQGCQWARLQDMCZ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,Aliphatic acyclic compounds
6156,None,None,None,None,None,None,None,None
6157,None,None,None,None,None,None,None,None
6158,COC(=O)CCCCCCC(=O)NNC=C1C(OC)=CC(=O)C=C1OC,InChIKey=CHYBLVIDXFJISP-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,P-quinomethanes,Aliphatic homomonocyclic compounds
6159,None,None,None,None,None,None,None,None
6160,None,None,None,None,None,None,None,None
6161,None,None,None,None,None,None,None,None
6162,None,None,None,None,None,None,None,None
6163,None,None,None,None,None,None,None,None
6164,None,None,None,None,None,None,None,None
6165,None,None,None,None,None,None,None,None
6166,CC(C)(C)C,InChIKey=CRSOQBOWXPBRES-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Branched alkanes,Aliphatic acyclic compounds
6167,None,None,None,None,None,None,None,None
6168,None,None,None,None,None,None,None,None
6169,None,None,None,None,None,None,None,None
6170,None,None,None,None,None,None,None,None
6171,CCCCCCCCCCCCCN,InChIKey=ABVVEAHYODGCLZ-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Monoalkylamines,Aliphatic acyclic compounds
6172,None,None,None,None,None,None,None,None
6173,None,None,None,None,None,None,None,None
6174,CCC(=O)C(=O)OCCCC(CCN)CCCOC(=O)C(=O)CC,InChIKey=FOIXGLJFPJUCPL-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Aliphatic acyclic compounds
6175,None,None,None,None,None,None,None,None
6176,CCCCCCCCCCCCCCCCCC(=O)NCCO,InChIKey=OTGQIQQTPXJQRG-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,N-acylethanolamines,Aliphatic acyclic compounds
6177,CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1,InChIKey=RLFWWDJHLFCNIJ-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Azoles,Pyrazoles,Phenylpyrazoles,Aromatic heteromonocyclic compounds
6178,CCCCCCC=CCCCCCCCCCC(O)=O,InChIKey=UWHZIFQPPBDJPM-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
6179,None,None,None,None,None,None,None,None
6180,None,None,None,None,None,None,None,None
6181,None,None,None,None,None,None,None,None
6182,None,None,None,None,None,None,None,None
6183,None,None,None,None,None,None,None,None
6184,None,None,None,None,None,None,None,None
6185,CCOC(C(O)C(O)CO)C(OCC)C(O)=O,InChIKey=MDAGBHATXOBUBN-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Hydroxy acids and derivatives,Medium-chain hydroxy acids and derivatives,Medium-chain hydroxy acids and derivatives,Aliphatic acyclic compounds
6186,None,None,None,None,None,None,None,None
6187,None,None,None,None,None,None,None,None
6188,None,None,None,None,None,None,None,None
6189,COC1=CC=C(C=C1)C(=O)NC1=NC=NC2=C1N=CN2C1OC(CCC(N)=O)C(O)C1O,InChIKey=DBIDNYFJFLDOAW-UHFFFAOYSA-N,Organic compounds,"Nucleosides, nucleotides, and analogues",5'-deoxyribonucleosides,,5'-deoxyribonucleosides,Aromatic heteropolycyclic compounds
6190,None,None,None,None,None,None,None,None
6191,None,None,None,None,None,None,None,None
6192,None,None,None,None,None,None,None,None
6193,CCCCCCCC(OC(CCCCCCC)C(O)CO)C(O)CO,InChIKey=QFDMPVUHNWRFOT-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,Aliphatic acyclic compounds
6194,None,None,None,None,None,None,None,None
6195,None,None,None,None,None,None,None,None
6196,OC(=O)CCCCCCCC(=O)CCC(O)=O,InChIKey=HHXMOTDTSDYYEI-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Keto acids and derivatives,Medium-chain keto acids and derivatives,Medium-chain keto acids and derivatives,Aliphatic acyclic compounds
6197,[H][C@]1(O)CC[C@]2(C)CC[C@]([H])(C=C2[C@@]1([H])C)C(=C)C(O)=O,InChIKey=BPFONPLOHQYTOT-ZSEWYUTFSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,"Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids",Aliphatic homopolycyclic compounds
6198,CC,InChIKey=OTMSDBZUPAUEDD-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
6199,None,None,None,None,None,None,None,None
6200,None,None,None,None,None,None,None,None
6201,None,None,None,None,None,None,None,None
6202,CC1CCC(OC(C)=O)C(C)CCC(CC(OC(C)=O)C(C)CC(=O)C1)C(C)=C,InChIKey=PNHZFSKZAUPBFM-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Cembrane diterpenoids,Aliphatic homomonocyclic compounds
6203,None,None,None,None,None,None,None,None
6204,None,None,None,None,None,None,None,None
6205,None,None,None,None,None,None,None,None
6206,None,None,None,None,None,None,None,None
6207,None,None,None,None,None,None,None,None
6208,None,None,None,None,None,None,None,None
6209,None,None,None,None,None,None,None,None
6210,None,None,None,None,None,None,None,None
6211,CCCCCCCCNC(=O)C1=CC(OC)=C(OC)C=C1,InChIKey=PPCZRRYXPYAMEM-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Methoxybenzenes,Dimethoxybenzenes,Aromatic homomonocyclic compounds
6212,None,None,None,None,None,None,None,None
6213,CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CC)OC(=O)CC,InChIKey=QCZAGQFKPAQHOK-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Triradylcglycerols,Triacylglycerols,Aliphatic acyclic compounds
6214,None,None,None,None,None,None,None,None
6215,CC(C1CCC(C)(CC=CC(C)=O)OO1)C(O)=O,InChIKey=PZKCESAKKLDAPK-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Dioxanes,"1,2-dioxanes","1,2-dioxanes",Aliphatic heteromonocyclic compounds
6216,None,None,None,None,None,None,None,None
6217,[CH2-],InChIKey=BBNHULVYDKYRSP-UHFFFAOYSA-N,Inorganic compounds,Homogeneous non-metal compounds,Homogeneous other non-metal compounds,,Homogeneous other non-metal compounds,
6218,None,None,None,None,None,None,None,None
6219,CCCCCC(O)C=CC1C(CCCCCCC(O)=O)C=CC1=O,InChIKey=HRYDXBOMLQUSOR-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,Aliphatic homomonocyclic compounds
6220,None,None,None,None,None,None,None,None
6221,None,None,None,None,None,None,None,None
6222,None,None,None,None,None,None,None,None
6223,None,None,None,None,None,None,None,None
6224,None,None,None,None,None,None,None,None
6225,None,None,None,None,None,None,None,None
6226,None,None,None,None,None,None,None,None
6227,None,None,None,None,None,None,None,None
6228,COC(=O)C(CC(C)C)N=C(O)C(CC1=CC=CC=C1)N=C=O,InChIKey=TWRFDSOJLWZRBB-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Peptides,Aromatic homomonocyclic compounds
6229,CC(C)(C)C1=CC(=O)C(=CC1=O)C(C)(C)C,InChIKey=ZZYASVWWDLJXIM-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,P-benzoquinones,Aliphatic homomonocyclic compounds
6230,None,None,None,None,None,None,None,None
6231,None,None,None,None,None,None,None,None
6232,None,None,None,None,None,None,None,None
6233,None,None,None,None,None,None,None,None
6234,None,None,None,None,None,None,None,None
6235,C,InChIKey=VNWKTOKETHGBQD-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
6236,None,None,None,None,None,None,None,None
6237,O=C1CCC(CC2=CCC(=O)CC2)=CC1,InChIKey=YKVHYYVJIXWSPP-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Cyclohexenones,Aliphatic homomonocyclic compounds
6238,CCCCCCCCCC(=O)NC(COC(=O)CCCCCCCCC)COC(=O)CCCCCCCCC,InChIKey=WUMCODYBZJRMJR-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Aliphatic acyclic compounds
6239,None,None,None,None,None,None,None,None
6240,CCCCCCCC(=O)NCCNC(=O)CCCCCCC,InChIKey=ZKEDCOQHFGQDFW-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,Aliphatic acyclic compounds
6241,None,None,None,None,None,None,None,None
6242,None,None,None,None,None,None,None,None
6243,None,None,None,None,None,None,None,None
6244,CC(C)CCCCCCCCCC(O)=O,InChIKey=SIOLDWZBFABPJU-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Aliphatic acyclic compounds
6245,None,None,None,None,None,None,None,None
6246,None,None,None,None,None,None,None,None
6247,None,None,None,None,None,None,None,None
6248,None,None,None,None,None,None,None,None
6249,None,None,None,None,None,None,None,None
6250,None,None,None,None,None,None,None,None
6251,None,None,None,None,None,None,None,None
6252,OC(=O)CCCCC(=C)C(=C)CC(O)=O,InChIKey=DHNSTMIMQCKEPC-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Aliphatic acyclic compounds
6253,None,None,None,None,None,None,None,None
6254,None,None,None,None,None,None,None,None
6255,None,None,None,None,None,None,None,None
6256,None,None,None,None,None,None,None,None
6257,None,None,None,None,None,None,None,None
6258,None,None,None,None,None,None,None,None
6259,NC(=O)CCCCCCCCCCCCC(O)=O,InChIKey=QWBGLSQRAZYTEU-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
6260,CCCCCCCCOOOCCCC,InChIKey=DSTIZTZMJJVNJL-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,,Organooxygen compounds,Aliphatic acyclic compounds
6261,None,None,None,None,None,None,None,None
6262,None,None,None,None,None,None,None,None
6263,None,None,None,None,None,None,None,None
6264,None,None,None,None,None,None,None,None
6265,None,None,None,None,None,None,None,None
6266,None,None,None,None,None,None,None,None
6267,None,None,None,None,None,None,None,None
6268,None,None,None,None,None,None,None,None
6269,None,None,None,None,None,None,None,None
6270,None,None,None,None,None,None,None,None
6271,[H][C@](O)(C1=CC(OC)=CC(=O)O1)[C@]([H])(O)C1=CC=CC=C1,InChIKey=PLPIXLSRTIVHDP-KGLIPLIRSA-N,Organic compounds,Phenylpropanoids and polyketides,Kavalactones,,Kavalactones,Aromatic heteromonocyclic compounds
6272,None,None,None,None,None,None,None,None
6273,None,None,None,None,None,None,None,None
6274,None,None,None,None,None,None,None,None
6275,None,None,None,None,None,None,None,None
6276,None,None,None,None,None,None,None,None
6277,None,None,None,None,None,None,None,None
6278,None,None,None,None,None,None,None,None
6279,CC1CC(OC(C)=O)C=C(C)CC(OC(C)=O)C2C(CCC2(C)C=C1)C(C)(C)O,InChIKey=OGZZCBZNOLKSNJ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Dolabellane and neodolabellane diterpenoids,Aliphatic homopolycyclic compounds
6280,None,None,None,None,None,None,None,None
6281,None,None,None,None,None,None,None,None
6282,None,None,None,None,None,None,None,None
6283,None,None,None,None,None,None,None,None
6284,None,None,None,None,None,None,None,None
6285,None,None,None,None,None,None,None,None
6286,None,None,None,None,None,None,None,None
6287,None,None,None,None,None,None,None,None
6288,COC(=O)CC(=O)CCCCCC(=O)CC(=O)OC,InChIKey=IECNUPXYNLHBSG-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Keto acids and derivatives,Beta-keto acids and derivatives,Beta-keto acids and derivatives,Aliphatic acyclic compounds
6289,None,None,None,None,None,None,None,None
6290,CCCCCCCCC,InChIKey=BKIMMITUMNQMOS-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
6291,None,None,None,None,None,None,None,None
6292,None,None,None,None,None,None,None,None
6293,CC1CC23OC(C(C)C2O)C(O)C(C)(C)C(CC(OC(C)=O)C2(C)OC2C3C1OC(=O)c1ccccc1)OC(C)=O,InChIKey=AJWCYHXAGRQFMF-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Aromatic heteropolycyclic compounds
6294,None,None,None,None,None,None,None,None
6295,None,None,None,None,None,None,None,None
6296,None,None,None,None,None,None,None,None
6297,None,None,None,None,None,None,None,None
6298,CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(CO)(CO)C5CCC34C)C2C1O)C(O)=O,InChIKey=AMUBZPULDIMIKH-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Triterpenoids,Triterpenoids,Aliphatic homopolycyclic compounds
6299,None,None,None,None,None,None,None,None
6300,None,None,None,None,None,None,None,None
6301,None,None,None,None,None,None,None,None
6302,None,None,None,None,None,None,None,None
6303,None,None,None,None,None,None,None,None
6304,CCCCCC(O)C=CC=CC=CC(O)CCCCCCC(O)=O,InChIKey=NGADBLQFOGIRMY-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Hydroxyeicosatrienoic acids,Aliphatic acyclic compounds
6305,None,None,None,None,None,None,None,None
6306,COCCOCCOCCOC,InChIKey=YFNKIDBQEZZDLK-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers,Aliphatic acyclic compounds
6307,None,None,None,None,None,None,None,None
6308,NC(=O)CCCCCC(O)CCCCCCCCCCC(O)=O,InChIKey=LDLGXBALFHDBTD-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
6309,None,None,None,None,None,None,None,None
6310,CCCCC,InChIKey=OFBQJSOFQDEBGM-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
6311,CC(=O)C=C=C1C(C)=CC(=O)CC1(C)C,InChIKey=ZZPXHSDKXJDLPI-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Sesquiterpenoids,Aliphatic homomonocyclic compounds
6312,None,None,None,None,None,None,None,None
6313,None,None,None,None,None,None,None,None
6314,None,None,None,None,None,None,None,None
6315,None,None,None,None,None,None,None,None
6316,None,None,None,None,None,None,None,None
6317,CCCCNC(C)=O,InChIKey=GYLDXXLJMRTVSS-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Acetamides,Aliphatic acyclic compounds
6318,None,None,None,None,None,None,None,None
6319,None,None,None,None,None,None,None,None
