,SMILES,inchikey,kingdom,superclass,CF_class,subclass,direct_parent,molecular_framework
10516,CC(CCC1C(C)=CCC2C(C)(COC(=O)CCC(O)=O)CCCC12C)CC(O)=O,InChIKey=BSSGYOHVEPJDRQ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Diterpenoids,Aliphatic homopolycyclic compounds
10517,CCCCCCC(=O)OCC(COC(=O)CCCCN)OC(=O)CCCCCC,InChIKey=MVHLJWAWOJTULY-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Triradylcglycerols,Triacylglycerols,Aliphatic acyclic compounds
10518,None,None,None,None,None,None,None,None
10519,None,None,None,None,None,None,None,None
10520,OCC1OC(C(O)C1O)N1C=NC2=C1N=CN=C2NCC1=CNC=C1,InChIKey=CVJYKJPGSPXZJM-UHFFFAOYSA-N,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleosides,,Purine nucleosides,Aromatic heteropolycyclic compounds
10521,None,None,None,None,None,None,None,None
10522,NC(CCCCC(O)=O)CCCCC(O)=O,InChIKey=CYQNLOGQMXTRSY-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Aliphatic acyclic compounds
10523,None,None,None,None,None,None,None,None
10524,None,None,None,None,None,None,None,None
10525,CCC=CCC=CCC=CCC=CCCCC(=O)NCCO,InChIKey=QYXKSUUWKUKJLA-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,N-acylethanolamines,Aliphatic acyclic compounds
10526,CCCCC(CC)C(=O)OCCN=C(O)C(C)CC(=O)C(OC)C(O)C(O)C(O)C=CC(C)(C)C,InChIKey=PYPIFKUQNOVUMC-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Aliphatic acyclic compounds
10527,None,None,None,None,None,None,None,None
10528,C1CCN(C1)P(N1CCCC1)C1=CC=CC=C1,InChIKey=ZCKWAXFWEUNTLN-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,,Benzene and substituted derivatives,Aromatic heteromonocyclic compounds
10529,None,None,None,None,None,None,None,None
10530,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN,InChIKey=JVILNPVFPORAFH-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers,Aliphatic acyclic compounds
10531,None,None,None,None,None,None,None,None
10532,CC1(C)C2CC1C1=CCC3C=CC(=O)C3C1C2,InChIKey=GGSWKCVVBGSIEY-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Monoterpenoids,Bicyclic monoterpenoids,Aliphatic homopolycyclic compounds
10533,None,None,None,None,None,None,None,None
10534,CC(C)C(N=C(O)OCC1=CC=CC=C1)C(=O)N1CCCC1C(O)=NC(C(C)C)C(=O)C1=NC2=C(O1)C=CC(CC(O)=O)=C2,InChIKey=UAPSOESDBANONU-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Valine and derivatives,Aromatic heteropolycyclic compounds
10535,CCCCCCCCC1OC(=O)C(=C)C1C(=O)NCC(=O)OC,InChIKey=JUAJBMRRDLRYEZ-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids and derivatives,Aliphatic heteromonocyclic compounds
10536,None,None,None,None,None,None,None,None
10537,OCC1OC(OCCC=CCCCC(O)=O)C(O)C(O)C1O,InChIKey=MNJMFQDAWHQACF-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Saccharolipids,,Saccharolipids,Aliphatic heteromonocyclic compounds
10538,None,None,None,None,None,None,None,None
10539,None,None,None,None,None,None,None,None
10540,None,None,None,None,None,None,None,None
10541,CC1=C(O)C=C(C=C1O)C(O)=O,InChIKey=KMRRXSZDSGYLCD-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Hydroxybenzoic acid derivatives,Aromatic homomonocyclic compounds
10542,None,None,None,None,None,None,None,None
10543,None,None,None,None,None,None,None,None
10544,CCCC,InChIKey=IJDNQMDRQITEOD-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
10545,None,None,None,None,None,None,None,None
10546,CC1(C)CC(CC(C)(C)N1[O])OCCCCCCN1C=CC=C1,InChIKey=TWHULVYODNLMIG-UHFFFAOYSA-N,Organic compounds,Organoheterocyclic compounds,Piperidines,,Piperidines,Aromatic heteromonocyclic compounds
10547,None,None,None,None,None,None,None,None
10548,None,None,None,None,None,None,None,None
10549,None,None,None,None,None,None,None,None
10550,CCCCCCCCCC=CCCCC(OC(C)=O)C(OC(C)=O)C(COC(C)=O)N=C(C)O,InChIKey=FTMSXDUOLFROEO-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,Aliphatic acyclic compounds
10551,None,None,None,None,None,None,None,None
10552,CCCCCC(O)C=CC1C(O)CC(=O)C1CC(N)CCCCC(O)=O,InChIKey=IEZCQYUWQVQRCK-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,Aliphatic homomonocyclic compounds
10553,None,None,None,None,None,None,None,None
10554,None,None,None,None,None,None,None,None
10555,None,None,None,None,None,None,None,None
10556,None,None,None,None,None,None,None,None
10557,None,None,None,None,None,None,None,None
10558,C[C](C)C=CN(C)C1=CC=CC=C1,InChIKey=JPZYQNITUKGZGV-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Tertiary alkylarylamines,Aromatic homomonocyclic compounds
10559,None,None,None,None,None,None,None,None
10560,None,None,None,None,None,None,None,None
10561,None,None,None,None,None,None,None,None
10562,None,None,None,None,None,None,None,None
10563,CC(O)CC(C)OC1OC(CO)C(O)C(O)C1O,InChIKey=QAHVAJIBDPNFCD-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acyl glycosides,Fatty acyl glycosides of mono- and disaccharides,Aliphatic heteromonocyclic compounds
10564,C,InChIKey=VNWKTOKETHGBQD-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
10565,CCCCCCCCCCOCCOCCOCCC,InChIKey=JHKVOEGDLYTXMU-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers,Aliphatic acyclic compounds
10566,None,None,None,None,None,None,None,None
10567,None,None,None,None,None,None,None,None
10568,None,None,None,None,None,None,None,None
10569,CC1CCC2C(C)C(OC(=O)CCC(=O)NC(CO)C(O)=O)OC3OC4(C)CCC1C23OO4,InChIKey=FUBBKKUQLPZKIW-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Artemisinins,Aliphatic heteropolycyclic compounds
10570,None,None,None,None,None,None,None,None
10571,None,None,None,None,None,None,None,None
10572,None,None,None,None,None,None,None,None
10573,None,None,None,None,None,None,None,None
10574,None,None,None,None,None,None,None,None
10575,CCCOCCOCCOCCOCCNC(=O)CCC,InChIKey=AUOQETMUDOAWDW-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,N-acyl amines,Aliphatic acyclic compounds
10576,CCCCCCCCCCCCC(=O)NCC(O)=O,InChIKey=BTHNNPTZHGZNAO-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids,Aliphatic acyclic compounds
10577,None,None,None,None,None,None,None,None
10578,NCCCCC=CCCCCCCCC(O)=O,InChIKey=GSQDGCJFGBDNQH-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,Aliphatic acyclic compounds
10579,None,None,None,None,None,None,None,None
10580,CCCCCCCCCC(=O)OC(CCCCCC)C(O)=NC(CC(O)=O)C(O)=O,InChIKey=PGODTFPYVBQIGX-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Aspartic acid and derivatives,Aliphatic acyclic compounds
10581,CCOC(=O)CCCCCCCCC(=O)OCC,InChIKey=ONKUXPIBXRRIDU-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid esters,Aliphatic acyclic compounds
10582,CCCCCCCCC(=O)CCC(=O)OCCOC(=O)CCC(O)=NCC=CC,InChIKey=GVLOXCDNXHUZHJ-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Keto acids and derivatives,Gamma-keto acids and derivatives,Gamma-keto acids and derivatives,Aliphatic acyclic compounds
10583,COC1C(CO)OC(C1O)N1C=NC2=C1N=CN=C2NCCC(C)CO,InChIKey=HLTJXEZPICUBFS-UHFFFAOYSA-N,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleosides,,Purine nucleosides,Aromatic heteropolycyclic compounds
10584,C,InChIKey=VNWKTOKETHGBQD-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
10585,None,None,None,None,None,None,None,None
10586,CC(CCOC(C)=O)CCC1C(COC(C)=O)=CC(=O)C2C(C)(C)CCCC12C,InChIKey=CAFXMRDSRXMKIK-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Diterpenoids,Aliphatic homopolycyclic compounds
10587,CCOP(CC)C(N[O])C(C)(C)C,InChIKey=UNOURVBMRLTWHT-UHFFFAOYSA-N,Organic compounds,Organophosphorus compounds,,,Organophosphorus compounds,Aliphatic acyclic compounds
10588,None,None,None,None,None,None,None,None
10589,COC(=O)C1=CC(O)=C(OC)C(O)=C1,InChIKey=SUGIJIFASYORQN-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Gallic acid and derivatives,Aromatic homomonocyclic compounds
10590,COCCOCCOCCOCCOCCOCCOCCOCCC(O)=O,InChIKey=JHUSQXBQANBSDC-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids,Carboxylic acids,Aliphatic acyclic compounds
10591,NC(CCCCC(O)=O)CCCCC(O)=O,InChIKey=CYQNLOGQMXTRSY-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Aliphatic acyclic compounds
10592,None,None,None,None,None,None,None,None
10593,CC1(CC2CCC3C(C)(CCCC3(C)C2=CC1=O)C(O)=O)C=C,InChIKey=VNOMXNULTAUIDL-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Diterpenoids,Diterpenoids,Aliphatic homopolycyclic compounds
10594,None,None,None,None,None,None,None,None
10595,CCCCCCCCCCCCCCCCN,InChIKey=FJLUATLTXUNBOT-UHFFFAOYSA-N,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Monoalkylamines,Aliphatic acyclic compounds
10596,CC12CCC(=C)C1(C)C1OC(=O)C(=C)C1CCC2=C,InChIKey=WKSUCCVMYJRMFR-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Ambrosanolides and secoambrosanolides,Aliphatic heteropolycyclic compounds
10597,CCCCCC(N)CCOC(=O)CC(O)(CC(O)=O)C(O)=O,InChIKey=SWIGXQZLTYVJID-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,Aliphatic acyclic compounds
10598,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN,InChIKey=JVILNPVFPORAFH-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers,Aliphatic acyclic compounds
10599,CCN(CC)C(=O)CC1=CC=CC=C1,InChIKey=UXDAWVUDZLBBAM-UHFFFAOYSA-N,Organic compounds,Benzenoids,Benzene and substituted derivatives,Phenylacetamides,Phenylacetamides,Aromatic homomonocyclic compounds
10600,None,None,None,None,None,None,None,None
10601,CCCCCC(O)C=CC1C(CC=CCCCC(O)=O)C(O)CC1=NO,InChIKey=QLGPKRUQNCYTAH-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,Aliphatic homomonocyclic compounds
10602,CC(=O)OC1CCC2(C)CCC(CC2(O)C1=C)C(O)(CO)CO,InChIKey=HWCNZSOYAGQUOW-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,"Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids",Aliphatic homopolycyclic compounds
10603,COCCOCCOCCOCCOCCOCCOCCOCCOCCN,InChIKey=FYQAZBUDEOSOFG-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers,Aliphatic acyclic compounds
10604,None,None,None,None,None,None,None,None
10605,None,None,None,None,None,None,None,None
10606,None,None,None,None,None,None,None,None
10607,None,None,None,None,None,None,None,None
10608,CCCCCCC(O)=NC1=NC=NC2=C1N=CN2C1OC(CO)C(O)C1O,InChIKey=OLTNHEHJGKBETK-UHFFFAOYSA-N,Organic compounds,"Nucleosides, nucleotides, and analogues",Purine nucleosides,,Purine nucleosides,Aromatic heteropolycyclic compounds
10609,None,None,None,None,None,None,None,None
10610,None,None,None,None,None,None,None,None
10611,None,None,None,None,None,None,None,None
10612,CC(CC(O)=O)C1=CC(=O)C2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(CO)C1CC3,InChIKey=DUSFGBGNTFZURA-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Steroids and steroid derivatives,"Bile acids, alcohols and derivatives","Monohydroxy bile acids, alcohols and derivatives",Aliphatic homopolycyclic compounds
10613,O=C(NC1CCCCC1)NC1CCCCC1,InChIKey=ADFXKUOMJKEIND-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Organic carbonic acids and derivatives,Ureas,Ureas,Aliphatic homomonocyclic compounds
10614,CCCCCC(O)C=CC1C(O)CC(O)C1CC(=O)CCCCC(N)=O,InChIKey=FCWJLKWNTJALIA-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,Aliphatic homomonocyclic compounds
10615,CC(C)C(NC(=O)C(N)CCCCN)C(=O)NC(C(C)C)C(=O)NC(C(C)O)C(O)=O,InChIKey=VSLCIGXQLCYQTD-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Oligopeptides,Aliphatic acyclic compounds
10616,None,None,None,None,None,None,None,None
10617,None,None,None,None,None,None,None,None
10618,OC(CNC(=O)CC1(CC(O)=O)CCCCC1)C1CC1,InChIKey=CYQMKNUBXRHOAQ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty amides,Fatty amides,Aliphatic homomonocyclic compounds
10619,CC1OC1(C)CC(=O)OC1CC2C(OC(=O)C2=C)C2OC2(C)CCC=C1C,InChIKey=WQJHDMOHRMVSTC-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Terpene lactones,Germacranolides and derivatives,Aliphatic heteropolycyclic compounds
10620,None,None,None,None,None,None,None,None
10621,None,None,None,None,None,None,None,None
10622,None,None,None,None,None,None,None,None
10623,None,None,None,None,None,None,None,None
10624,None,None,None,None,None,None,None,None
10625,NOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,InChIKey=QSXAZWFCKLVBPH-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Aliphatic acyclic compounds
10626,None,None,None,None,None,None,None,None
10627,None,None,None,None,None,None,None,None
10628,None,None,None,None,None,None,None,None
10629,None,None,None,None,None,None,None,None
10630,CC1(C)C2CC=CC=C2C2=CC=CCC12,InChIKey=WNKLVQSHOAVXST-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Polycyclic hydrocarbons,,Polycyclic hydrocarbons,Aliphatic homopolycyclic compounds
10631,None,None,None,None,None,None,None,None
10632,None,None,None,None,None,None,None,None
10633,None,None,None,None,None,None,None,None
10634,None,None,None,None,None,None,None,None
10635,None,None,None,None,None,None,None,None
10636,None,None,None,None,None,None,None,None
10637,None,None,None,None,None,None,None,None
10638,None,None,None,None,None,None,None,None
10639,None,None,None,None,None,None,None,None
10640,None,None,None,None,None,None,None,None
10641,None,None,None,None,None,None,None,None
10642,None,None,None,None,None,None,None,None
10643,CC(=O)C(C)=CC1=CC=CC=C1,InChIKey=BQJFBHBDOAIIGS-UHFFFAOYSA-N,Organic compounds,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,,Cinnamic acids and derivatives,Aromatic homomonocyclic compounds
10644,None,None,None,None,None,None,None,None
10645,CCC,InChIKey=ATUOYWHBWRKTHZ-UHFFFAOYSA-N,Organic compounds,Hydrocarbons,Saturated hydrocarbons,Alkanes,Alkanes,Aliphatic acyclic compounds
10646,CCCOC(=O)CCC(=O)CCC(C)CC(N)=O,InChIKey=HRFRXGWJLAJOMP-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Keto acids and derivatives,Gamma-keto acids and derivatives,Gamma-keto acids and derivatives,Aliphatic acyclic compounds
10647,None,None,None,None,None,None,None,None
10648,None,None,None,None,None,None,None,None
10649,None,None,None,None,None,None,None,None
10650,None,None,None,None,None,None,None,None
10651,CCCCN=C(O)C(N)CCCCN=C(O)COCCOCCN=C(O)COCCOCCN=C(O)CC,InChIKey=UANAIQFVHYXSEN-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboximidic acids and derivatives,Carboximidic acids,Carboximidic acids,Aliphatic acyclic compounds
10652,None,None,None,None,None,None,None,None
10653,None,None,None,None,None,None,None,None
10654,CC(=O)CCC1CCC(=C(C)C)C(=O)C=C1C,InChIKey=XXFPSLVWNRANRW-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Sesquiterpenoids,Aliphatic homomonocyclic compounds
10655,None,None,None,None,None,None,None,None
10656,None,None,None,None,None,None,None,None
10657,CC(=O)OC(CO)C(OC(C)=O)C(CCN)OC(C)=O,InChIKey=OBROUTDIPHZDKF-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,Aliphatic acyclic compounds
10658,None,None,None,None,None,None,None,None
10659,CC(CCCCCC(O)=O)=CCC1=C(C)C(=O)C(C)=C(C)C1=O,InChIKey=YQJBBVVHJQWLLQ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Prenol lipids,Sesquiterpenoids,Sesquiterpenoids,Aliphatic homomonocyclic compounds
10660,None,None,None,None,None,None,None,None
10661,None,None,None,None,None,None,None,None
10662,COC(=O)CCCCCC(=C)CCCCC(=O)OC,InChIKey=UYZPOVJZLIDFLF-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Fatty acid methyl esters,Aliphatic acyclic compounds
10663,None,None,None,None,None,None,None,None
10664,COCCOCCOCCOCCO,InChIKey=ZNYRFEPBTVGZDN-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Polyethylene glycols,Aliphatic acyclic compounds
10665,OC(=O)C(CC1=CC=C(O)C=C1)NCC1=CC=C[CH]1,InChIKey=NMUVGKHIDYKUQC-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Tyrosine and derivatives,Aromatic homomonocyclic compounds
10666,None,None,None,None,None,None,None,None
10667,None,None,None,None,None,None,None,None
10668,None,None,None,None,None,None,None,None
10669,None,None,None,None,None,None,None,None
10670,None,None,None,None,None,None,None,None
10671,None,None,None,None,None,None,None,None
10672,None,None,None,None,None,None,None,None
10673,None,None,None,None,None,None,None,None
10674,None,None,None,None,None,None,None,None
10675,None,None,None,None,None,None,None,None
10676,None,None,None,None,None,None,None,None
10677,None,None,None,None,None,None,None,None
10678,CCC=C(C)C(O)C(C)C(O)=NCC(=O)C(C)C(O)C(C)C(=O)OC,InChIKey=KSWFSVVSYOJJQX-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,Beta hydroxy acids and derivatives,Aliphatic acyclic compounds
10679,CCCCCCCCCCCCCCCCC(=O)OCC(O)COC(=O)CNC(C)=O,InChIKey=QRIWHRADSMXHCF-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids and derivatives,Aliphatic acyclic compounds
10680,None,None,None,None,None,None,None,None
10681,COC(=O)C(CC(C)C)N=C(O)C(O)C(CC1=CC=C(O)C=C1)N=C(C)O,InChIKey=OYLXAUUWUJOVJV-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Leucine and derivatives,Aromatic homomonocyclic compounds
10682,None,None,None,None,None,None,None,None
10683,None,None,None,None,None,None,None,None
10684,None,None,None,None,None,None,None,None
10685,COC(=O)C1C(CCC2(C)CC1(O)CCC2O)C(COC(C)=O)=CCC(O)C(C)(C)O,InChIKey=YFLWESDPLOQEEL-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,Dicarboxylic acids and derivatives,Aliphatic homopolycyclic compounds
10686,None,None,None,None,None,None,None,None
10687,None,None,None,None,None,None,None,None
10688,None,None,None,None,None,None,None,None
10689,None,None,None,None,None,None,None,None
10690,CCC=CCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(N)=O,InChIKey=ZMIAHJQPTZJZCJ-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Eicosanoids,Prostaglandins and related compounds,Aliphatic homomonocyclic compounds
10691,CCCC(=O)OC(C)OC(=O)C(CCCCCCCCCC(O)=O)C(C)OC(=O)CCC,InChIKey=LCCCLNONTHKNMN-UHFFFAOYSA-N,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Tetracarboxylic acids and derivatives,Aliphatic acyclic compounds
10692,None,None,None,None,None,None,None,None
10693,None,None,None,None,None,None,None,None
10694,None,None,None,None,None,None,None,None
10695,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(C)=O)COC(C)=O,InChIKey=DAYZEZNVBPBOQL-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Glycerolipids,Triradylcglycerols,Triacylglycerols,Aliphatic acyclic compounds
10696,CCCCCCCCCCCCOC(CCO)(CCO)C(O)C(N)=O,InChIKey=KWCQRBDRTROIJO-UHFFFAOYSA-N,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Monosaccharides,Aliphatic acyclic compounds
10697,OC(=O)CCCCCCC=CC1CCCC1=O,InChIKey=ANHGEOUIQDGDHK-UHFFFAOYSA-N,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,Aliphatic homomonocyclic compounds
