	rank	#adducts	#predictedFPs	Confidence_Score	CSI:FingerID_Score	Zodiac_Score	TreeIsotope_Score	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	id	Original_Path	scan	sirius_id	experimentName
5325	5326	3	4	0.03389557981229170	-198.731900236925	0.15075376884422100	6.56566459867914	C42H60O7	[M - H4O2 + H]+	TZTFIZUHAXDGQM	"InChI=1S/C42H60O7/c1-29(18-14-19-31(3)22-23-37-38(6,7)26-35(49-33(5)43)27-40(37,10)46)16-12-13-17-30(2)20-15-21-32(4)36(45)28-42(48)39(8,9)24-34(44)25-41(42,11)47/h12-22,34-35,44,46-48H,24-28H2,1-11H3"	"[(1S,3R)-3-hydroxy-3,5,5-trimethyl-4-[(3E,5E,7E,9E,11E,13E,15E)-3,7,12,16-tetramethyl-17-oxo-18-[(1S,2R,4S)-1,2,4-trihydroxy-2,6,6-trimethylcyclohexyl]octadeca-1,3,5,7,9,11,13,15-octaenylidene]cyclohexyl] acetate"	CC(=CC=CC=C(C)C=CC=C(C)C(=O)CC1(C(CC(CC1(C)O)O)(C)C)O)C=CC=C(C)C=C=C2C(CC(CC2(C)O)OC(=O)C)(C)C		20054917;87060241	Natural Products:(UNPD134299);PubChem:(20054917 87060241);KEGG Mine:(null)	8589967362	5325	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	9352	7654_spectrumfile-00000_9352	9352
5326	5327	3	3	0.0338668546667541	-50.80209614060660	1.0	26.412527978932200	C14H26	[M + H3N + H]+	CTRVMZJBEVWFHM	"InChI=1S/C14H26/c1-2-4-6-8-10-12-14-13-11-9-7-5-3-1/h1-2H,3-14H2"	cyclotetradecene	C1CCCCCCC=CCCCCC1		138767;5463422;12783665	PubChem:(138767 5463422 12783665)	2	5326	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	5716	4896_spectrumfile-00000_5716	5716
5327	5328	1	1	0.0338508731578526	-200.4612379202670	1.0	90.50067789558000	C25H43NO4	[M + Na]+	WJCRATGUUISKDG	"InChI=1S/C25H43NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-25(29)30-23(21-24(27)28)22-26(2,3)4/h6-7,9-10,12-13,23H,5,8,11,14-22H2,1-4H3/p+1"		CCC=CCC=CCC=CCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C		54433450;88490678;88490679	PubChem:(54433450 88490678 88490679)	2	5327	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	3085	2755_spectrumfile-00000_3085	3085
5328	5329	1	1	0.033839947454198600	-262.5098210769170	1.0	164.68598476192200	C42H58O4	[M + H]+	CWPOGFZLQOHTKL	"InChI=1S/C42H58O4/c1-3-5-7-9-11-13-15-17-19-21-41(43)45-39-31-27-37(28-32-39)35-23-25-36(26-24-35)38-29-33-40(34-30-38)46-42(44)22-20-18-16-14-12-10-8-6-4-2/h23-34H,3-22H2,1-2H3"		CCCCCCCCCCCC(=O)OC1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)OC(=O)CCCCCCCCCCC		102416985	PubChem:(102416985)	2	5328	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	9234	7563_spectrumfile-00000_9234	9234
5329	5330	3	3	0.03383725361614870	-89.16121326489970	1.0	23.919108489913400	C14H26O3	[M + H3N + H]+	NAIILRVCADAQBB	"InChI=1S/C14H26O3/c1-2-3-10-13(15)11-8-6-4-5-7-9-12-14(16)17/h2-12H2,1H3,(H,16,17)"	10-keto myristic acid	CCCCC(=O)CCCCCCCCC(=O)O		5282992	PubChem:(5282992)	2	5329	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	1560	1340_spectrumfile-00000_1560	1560
5330	5331	3	3	0.033828230582955900	-159.4573009288530	1.0	164.6358761070500	C12H16O5	[M - H2O + H]+	DIYAJCZNILQSLP	"InChI=1S/C12H16O5/c1-7-2-3-8(6-11(15)16)12(17)9(7)4-5-10(13)14/h8H,2-6H2,1H3,(H,13,14)(H,15,16)"	grayanotoxin synthesis	CC1=C(C(=O)C(CC1)CC(=O)O)CCC(=O)O		70679526	PubChem:(70679526)	2	5330	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	1351	1134_spectrumfile-00000_1351	1351
5331	5332	1	1	0.033820399646583400	-234.87923532405000	1.0	124.55319649509100	C16H27NO5	[M + H]+	JQHJJKSLBGKMIH	"InChI=1S/C16H27NO5/c1-2-3-4-5-6-7-8-9-10-13(18)16(17,15(21)22)12-11-14(19)20/h2H,1,3-12,17H2,(H,19,20)(H,21,22)"		C=CCCCCCCCCC(=O)C(CCC(=O)O)(C(=O)O)N		87109764	PubChem:(87109764)	2	5331	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	1806	1582_spectrumfile-00000_1806	1806
5332	5333	3	3	0.033816715390558000	-117.02227958922700	1.0	96.95039941844790	C21H34O5	[M - H2O + H]+	XSGQFHNPNWBVPT	"InChI=1S/C21H34O5/c1-3-4-9-13-21(2,26)14-12-17-16(18(22)15-19(17)23)10-7-5-6-8-11-20(24)25/h5,7,12,14,16-17,19,23,26H,3-4,6,8-11,13,15H2,1-2H3,(H,24,25)"	Arbastyl	CCCCCC(C)(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O		169710;3246819;5283064;5283065;6434494;6435813;13342921;20981549;46932088;67073871;122176722;122176723;124305247;124306365;124307212;124419443;124629214;124629215;124514549;124514550;131704871;131707252;134689667;134689668	PubChem:(169710 3246819 5283064 5283065 6434494 6435813 13342921 20981549 46932088 67073871 122176722 122176723 124305247 124306365 124307212 124419443 124629214 124629215 124514549 124514550 131704871 131707252 134689667 134689668);ZINC bio:(ZINC27640192);MeSH:(5283064 124307212);Training Set:(null);PubMed:(null);KEGG Mine:(null)	8589959366	5332	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	2505	2220_spectrumfile-00000_2505	2505
5333	5334	1	1	0.03379256898657470	-234.0816335584990	1.0	174.84518166995100	C17H24O4S	[M + H]+	LSNNKSGQLHVUEZ	"InChI=1S/C17H24O4S/c1-3-21-16(18)13-14-9-7-8-12-17(14,2)22(19,20)15-10-5-4-6-11-15/h4-6,10-11,14H,3,7-9,12-13H2,1-2H3"		CCOC(=O)CC1CCCCC1(C)S(=O)(=O)C2=CC=CC=C2		14958548;101658338	PubChem:(14958548 101658338)	2	5333	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	4023	3511_spectrumfile-00000_4023	4023
5334	5335	1	2	0.03378618655155560	-247.49917221608700	0.9301507537688440	67.37129557574570	C11H17N7O2	[M + H]+	ARRIWPOPUFLZSW	"InChI=1S/C11H17N7O2/c1-2-3-18-10(13-7-14-18)6-17-5-8(15-16-17)4-9(12)11(19)20/h5,7,9H,2-4,6,12H2,1H3,(H,19,20)"		CCCN1C(=NC=N1)CN2C=C(N=N2)CC(C(=O)O)N		116735218	PubChem:(116735218)	2	5334	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	8229	6922_spectrumfile-00000_8229	8229
5335	5336	4	4	0.03377952434538660	-148.72078235299	1.0	135.43854190691400	C16H24O4	[M + H3N + H]+	YVHRPYJZTCNHBH	"InChI=1S/C16H24O4/c1-2-20-16(19)13(14(17)11-7-3-4-8-11)15(18)12-9-5-6-10-12/h11-13H,2-10H2,1H3"	ethyl 2-(cyclopentanecarbonyl)-3-cyclopentyl-3-oxopropanoate	CCOC(=O)C(C(=O)C1CCCC1)C(=O)C2CCCC2		59321477	PubChem:(59321477)	2	5335	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	1739	1516_spectrumfile-00000_1739	1739
5336	5337	4	4	0.0337375131018373	-122.60465219629000	1.0	40.95342409163960	C15H16O3	[M + H3N + H]+	LYRUAQQRXLSLTD	"InChI=1S/C15H16O3/c1-10-6-7-14(18-10)9-12-4-3-5-13(8-12)11(2)15(16)17/h3-8,11H,9H2,1-2H3,(H,16,17)"		CC1=CC=C(O1)CC2=CC(=CC=C2)C(C)C(=O)O		84157250	PubChem:(84157250)	2	5336	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	1569	1349_spectrumfile-00000_1569	1569
5337	5338	1	1	0.03373066399769920	-137.38966344191200	1.0	40.01850648991920	C11H15NO2	[M + H]+	NTFOQXJNMIVMDJ	"InChI=1S/C11H15NO2/c1-9-6-4-5-7-10(9)12(2)8-11(13)14-3/h4-7H,8H2,1-3H3"		CC1=CC=CC=C1N(C)CC(=O)OC		61988585	PubChem:(61988585)	2	5337	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	76	70_spectrumfile-00000_76	76
5338	5339	1	3	0.03369012214087800	-287.83297267777000	0.9180904522613070	52.158172799817	C33H45NO3	[M + H]+	XOOLSFXEZFXETF	"InChI=1S/C33H46NO3/c1-34(2,3)31(26-29-16-10-8-11-17-29)28-35-24-14-6-4-5-7-15-25-36-32-20-22-33(23-21-32)37-27-30-18-12-9-13-19-30/h8-13,16-23,31H,4-7,14-15,24-28H2,1-3H3/q+1"	trimethyl-[(2S)-1-phenyl-3-[8-(4-phenylmethoxyphenoxy)octoxy]propan-2-yl]azanium	C[N+](C)(C)C(CC1=CC=CC=C1)COCCCCCCCCOC2=CC=C(C=C2)OCC3=CC=CC=C3		10282796;11215808;122405329	PubChem:(10282796 11215808 122405329)	2	5338	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	4533	4015_spectrumfile-00000_4533	4533
5339	5340	1	1	0.033683429544538900	-159.88585103423500	1.0	146.9684449831450	C21H34O5	[M + H]+	YJWOLXYEHMUCEE	"InChI=1S/C21H34O5/c1-3-4-9-15-19(23)20(26-2)16-11-8-6-5-7-10-13-18(22)14-12-17-21(24)25/h5-8,10-11,13,16,18-20,22-23H,3-4,9,12,14-15,17H2,1-2H3,(H,24,25)"		CCCCCC(C(C=CC=CC=CC=CC(CCCC(=O)O)O)OC)O			KEGG Mine:(null)	8589934592	5339	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	7981	6729_spectrumfile-00000_7981	7981
5340	5341	1	1	0.033667331697169000	-244.84867341310500	0.9994974874371860	105.46832005222200	C10H23N3O3S2	[M + H]+	LNBVTQMAAWTJMW	"InChI=1S/C10H23N3O3S2/c1-4-16-8-5-6-11-10(17)12-7-9-18(14,15)13(2)3/h4-9H2,1-3H3,(H2,11,12,17)"		CCOCCCNC(=S)NCCS(=O)(=O)N(C)C		106335676	PubChem:(106335676)	2	5340	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	3544	3064_spectrumfile-00000_3544	3544
5341	5342	1	1	0.033660890853293100	-101.38720640880800	1.0	47.78285645471580	C17H37N	[M + H]+	KAJZYANLDWUIES	"InChI=1S/C17H37N/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18/h2-18H2,1H3"	Margarylamine	CCCCCCCCCCCCCCCCCN		15791;18179241;53984280	PubChem:(15791 18179241 53984280)	2	5341	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	246	228_spectrumfile-00000_246	246
5342	5343	1	1	0.0336523860388495	-148.14365394305900	1.0	42.7927147754311	C12H16O4	[M + H]+	NKGQRVXLRSSTEB	"InChI=1S/C12H16O4/c1-9(13)11(12(14)15-2)16-8-10-6-4-3-5-7-10/h3-7,9,11,13H,8H2,1-2H3"		CC(C(C(=O)OC)OCC1=CC=CC=C1)O		14533151;101608153	PubChem:(14533151 101608153)	2	5342	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	6071	5193_spectrumfile-00000_6071	6071
5343	5344	4	4	0.03365107540596000	-244.44084172109700	1.0	56.03385865821190	C12H15N3O4	[M + H3N + H]+	IFJLYLWCDPOTPI	"InChI=1S/C12H15N3O4/c1-6(2)9(12(18)19)15-11(17)8-4-3-7(5-14-8)10(13)16/h3-6,9H,1-2H3,(H2,13,16)(H,15,17)(H,18,19)"		CC(C)C(C(=O)O)NC(=O)C1=NC=C(C=C1)C(=O)N		119135766;119360510;119369385	PubChem:(119135766 119360510 119369385)	2	5343	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	1677	1454_spectrumfile-00000_1677	1677
5344	5345	1	1	0.033648873618019800	-219.6753002778300	0.9974874371859300	55.74784532235910	C22H32O4	[M + H]+	JYDRFFNKKRYVQM	"InChI=1S/C22H32O4/c1-5-15-22(3,23)21(26-18-24-4)19(2)12-8-7-11-16-25-17-20-13-9-6-10-14-20/h5-6,9-10,13-15,19,21,23H,7,11,16-18H2,1-4H3"	"(Z,4R,5R,6R)-5-(methoxymethoxy)-4,6-dimethyl-11-phenylmethoxyundec-2-en-7-yn-4-ol"	CC=CC(C)(C(C(C)C#CCCCOCC1=CC=CC=C1)OCOC)O		11473890	PubChem:(11473890)	2	5344	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	8101	6831_spectrumfile-00000_8101	8101
5345	5346	1	1	0.03364640670908110	-152.79715590989900	1.0	19.4791211127419	C15H23NO2	[M + H]+	OAQAOJUIRSYBQD	"InChI=1S/C15H23NO2/c1-3-5-11-14(4-2)15(17)16-18-12-13-9-7-6-8-10-13/h6-10,14H,3-5,11-12H2,1-2H3,(H,16,17)"		CCCCC(CC)C(=O)NOCC1=CC=CC=C1		60729871	PubChem:(60729871)	2	5345	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	1501	1283_spectrumfile-00000_1501	1501
5346	5347	1	1	0.033620255329179700	-182.78112148636600	1.0	57.18080053204640	C18H33N3O3	[M + H]+	JAIPPOUHILDFBV	"InChI=1S/C18H33N3O3/c1-5-9-19-18(24)17(20-15(22)12-13(3)4)14-7-10-21(11-8-14)16(23)6-2/h13-14,17H,5-12H2,1-4H3,(H,19,24)(H,20,22)"		CCCNC(=O)C(C1CCN(CC1)C(=O)CC)NC(=O)CC(C)C		42845386	PubChem:(42845386)	2	5346	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	464	437_spectrumfile-00000_464	464
5347	5348	3	3	0.03358525590430770	-255.00467764383700	1.0	59.607220763632400	C15H26N4O3	[M + H3N + H]+	ORROVEQXJYVBBY	"InChI=1S/C15H26N4O3/c1-3-13-17-14(12-15(18-13)22-11-10-20-2)16-4-5-19-6-8-21-9-7-19/h12H,3-11H2,1-2H3,(H,16,17,18)"		CCC1=NC(=CC(=N1)OCCOC)NCCN2CCOCC2		82454492	PubChem:(82454492)	2	5347	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	436	410_spectrumfile-00000_436	436
5348	5349	1	1	0.03354122766970520	-113.29395420025600	1.0	236.12681014460400	C18H32O3	[M + H]+	PZAHFNQRRLCCDN	"InChI=1S/C18H32O3/c1-17(10-11-17)8-4-2-6-15(19)7-3-5-9-18(12-13-18)14-16(20)21/h15,19H,2-14H2,1H3,(H,20,21)"		CC1(CC1)CCCCC(CCCCC2(CC2)CC(=O)O)O		89925124	PubChem:(89925124)	2	5348	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	370	346_spectrumfile-00000_370	370
5349	5350	1	1	0.033519003615526200	-206.73883684478300	1.0	81.86509353983020	C21H28O7	[M + H]+	ZGKLCOHEADTJRJ	"InChI=1S/C21H28O7/c1-12(2)20(24)27-11-15-6-5-7-16(10-26-14(4)22)9-18-19(17(23)8-15)13(3)21(25)28-18/h6,9,12,17-19,23H,3,5,7-8,10-11H2,1-2,4H3"	"[10-(acetyloxymethyl)-4-hydroxy-3-methylidene-2-oxo-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-6-yl]methyl 2-methylpropanoate"	CC(C)C(=O)OCC1=CCCC(=CC2C(C(C1)O)C(=C)C(=O)O2)COC(=O)C		327334;5359210;22524725;90475911;102117139	KNApSAcK:(12271);Natural Products:(UNPD70755);PubChem:(327334 5359210 22524725 90475911 102117139)	32786	5349	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	2529	2243_spectrumfile-00000_2529	2529
5350	5351	1	1	0.0335113612048005	-148.43309178222400	0.114070351758794	0.9739877137076910	C24H51NO6	[M + K]+	CFGPREJTPSBXHY	"InChI=1S/C24H51NO6/c1-2-3-4-5-6-7-8-9-10-11-12-25-13-15-27-17-19-29-21-23-31-24-22-30-20-18-28-16-14-26/h25-26H,2-24H2,1H3"	2-[2-[2-[2-[2-[2-(dodecylamino)ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethanol	CCCCCCCCCCCCNCCOCCOCCOCCOCCOCCO		59141833	PubChem:(59141833)	2	5350	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	792	738_spectrumfile-00000_792	792
5351	5352	1	2	0.03348376491522100	-206.06772386511300	0.97035175879397	34.000165957374100	C23H41NO4	[M + H]+	GHZXZFDNVZKNPY	"InChI=1S/C23H41NO4/c1-4-7-9-11-12-13-14-15-17-20-27-22(25)21(18-16-10-8-5-2)24-23(26)28-19-6-3/h3,21H,4-5,7-20H2,1-2H3,(H,24,26)"		CCCCCCCCCCCOC(=O)C(CCCCCC)NC(=O)OCC#C		91732229	PubChem:(91732229)	2	5351	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	592	553_spectrumfile-00000_592	592
5352	5353	1	1	0.033478005742232300	-137.97028569206100	1.0	181.46486408019100	C21H32O4	[M + H]+	GVNLTIQCXWDMFX	"InChI=1S/C21H32O4/c1-21(14-7-15-21)19(23)13-11-16-10-12-18(22)17(16)8-5-3-4-6-9-20(24)25-2/h10-13,16-17,19,23H,3-9,14-15H2,1-2H3"		CC1(CCC1)C(C=CC2C=CC(=O)C2CCCCCCC(=O)OC)O		70598565;70598704	PubChem:(70598565 70598704)	2	5352	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	4112	3599_spectrumfile-00000_4112	4112
5353	5354	1	1	0.033469760076091600	-151.0924433036460	1.0	224.85060107651700	C21H34O4	[M + H]+	ZQHFYRVZBHFPKJ	"InChI=1S/C21H34O4/c1-3-4-11-18(22)12-9-10-17-15-16-20(23)19(17)13-7-5-6-8-14-21(24)25-2/h9-10,18,22H,3-8,11-16H2,1-2H3"		CCCCC(CC=CC1=C(C(=O)CC1)CCCCCCC(=O)OC)O		70637196;88820164	PubChem:(70637196 88820164)	2	5353	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	2965	2643_spectrumfile-00000_2965	2965
5354	5355	3	3	0.033426920616361300	-160.64911574430800	0.9984924623115580	43.299175805456800	C20H32O8	[M + H]+	CNGARMCEOMZPCE	"InChI=1S/C20H32O8/c1-9(2)19(15(21)22,16(23)24)13-8-7-11(5)12(6)14(13)20(10(3)4,17(25)26)18(27)28/h9-14H,7-8H2,1-6H3,(H,21,22)(H,23,24)(H,25,26)(H,27,28)"		CC1CCC(C(C1C)C(C(C)C)(C(=O)O)C(=O)O)C(C(C)C)(C(=O)O)C(=O)O		68418941	PubChem:(68418941)	2	5354	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	9304	7613_spectrumfile-00000_9304	9304
5355	5356	1	4	0.03341621454531190	-479.94386950452900	0.4175879396984930	10.112100092856800	C29H40N3O11P	[M + H]+	QIITWFWLPVYHIS	"InChI=1S/C29H40N3O11P/c1-3-12-25(26(33)34)32(2)27(30)31-44(37,42-19-10-17-38-28(35)40-21-23-13-6-4-7-14-23)43-20-11-18-39-29(36)41-22-24-15-8-5-9-16-24/h4-9,13-16,25H,3,10-12,17-22H2,1-2H3,(H,33,34)(H2,30,31,37)"		CCCC(C(=O)O)N(C)C(=NP(=O)(OCCCOC(=O)OCC1=CC=CC=C1)OCCCOC(=O)OCC2=CC=CC=C2)N		90779524	PubChem:(90779524)	2	5355	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	7178	6163_spectrumfile-00000_7178	7178
5356	5357	1	1	0.03341311355183940	-91.96678718682040	1.0	192.23127300167700	C14H24O2	[M + H]+	UIFQFQSRDJAJHH	"InChI=1S/C14H24O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14(15)16/h2-5,8-13H2,1H3,(H,15,16)"	8-Tetradecynoic acid	CCCCCC#CCCCCCCC(=O)O		5312710	PubChem:(5312710)	2	5356	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	1365	1148_spectrumfile-00000_1365	1365
5357	5358	3	3	0.03340538093184670	-112.55043286478800	1.0	114.79230215389700	C22H42O3	[M + H3N + H]+	GCNLQIPDVXAMOC	"InChI=1S/C22H42O3/c1-3-4-5-12-15-18-21(23)19-16-13-10-8-6-7-9-11-14-17-20-22(24)25-2/h13,16,21,23H,3-12,14-15,17-20H2,1-2H3"		CCCCCCCC(CC=CCCCCCCCCCC(=O)OC)O		53831124	PubChem:(53831124)	2	5357	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	4204	3689_spectrumfile-00000_4204	4204
5358	5359	4	4	0.033391647420897500	-113.38552632799500	1.0	127.71694133534900	C11H16O3	[M + H3N + H]+	QEFLSUUFNBHWAW	"InChI=1S/C11H16O3/c1-7(12)11(8(2)13)9-3-5-10(14)6-4-9/h3,5,9-11,14H,4,6H2,1-2H3"		CC(=O)C(C1CCC(C=C1)O)C(=O)C		15204140;133679948;134888430	PubChem:(15204140 133679948 134888430)	130	5358	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	1311	1094_spectrumfile-00000_1311	1311
5359	5360	2	2	0.033382515189272300	-180.44518745733300	1.0	244.168674840548	C16H34O5S	[M - H2O + H]+	HENHSCXUMJPJSX	"InChI=1S/C16H34O5S/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-20-22(17,18)21-19-4-2/h3-16H2,1-2H3"	ethoxy tetradecyl sulfate	CCCCCCCCCCCCCCOS(=O)(=O)OOCC		20391396	PubChem:(20391396)	2	5359	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	8237	6930_spectrumfile-00000_8237	8237
5360	5361	1	1	0.033377264286137600	-147.5155997350330	1.0	59.774356944861200	C10H19NO2	[M + H]+	MKFDDWLGTMBFTF	"InChI=1S/C10H19NO2/c1-4-6-9(5-2)10(13)7-11-8(3)12/h9H,4-7H2,1-3H3,(H,11,12)"		CCCC(CC)C(=O)CNC(=O)C		123658393	PubChem:(123658393)	2	5360	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	1215	999_spectrumfile-00000_1215	1215
5361	5362	1	1	0.033370823439565900	-248.2339905706010	1.0	49.385039303037200	C21H29NO3	[M + H]+	VABWDOODLLZPJM	"InChI=1S/C21H29NO3/c1-19(2,3)25-18(24)22(15-17-7-5-4-6-8-17)21-12-9-20(16-23,10-13-21)11-14-21/h4-8,16H,9-15H2,1-3H3"		CC(C)(C)OC(=O)N(CC1=CC=CC=C1)C23CCC(CC2)(CC3)C=O		58557601	PubChem:(58557601)	2	5361	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	8988	7378_spectrumfile-00000_8988	8988
5362	5363	3	3	0.03335450596969100	-140.5768340071170	1.0	120.83769365075200	C15H22O6	[M + H]+	LJKJTESYAFXEPG	"InChI=1S/C15H22O6/c1-8-4-9(16)15(20)12(2)5-10(17)13(3,19)14(8,15)6-11(18)21-7-12/h8-9,16,19-20H,4-7H2,1-3H3"		C[C@H]1C[C@H]([C@]2([C@]13CC(=O)OC[C@]2(CC(=O)[C@@]3(C)O)C)O)O			Natural Products:(UNPD119442)	32768	5362	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	1742	1519_spectrumfile-00000_1742	1742
5363	5364	1	1	0.03333894545339960	-253.9015582362910	1.0	107.34966397412800	C17H29NO5	[M + H]+	YGXUCTPFDQIUOA	"InChI=1S/C17H29NO5/c1-2-3-4-5-6-7-8-9-10-11-12-13(16(20)21)14(15(18)19)17(22)23/h2-12H2,1H3,(H2,18,19)(H,20,21)(H,22,23)"		CCCCCCCCCCCCC(=C(C(=O)N)C(=O)O)C(=O)O		20470225;56614392;88694777	PubChem:(20470225 56614392 88694777)	2	5363	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	2486	2203_spectrumfile-00000_2486	2486
5364	5365	3	6	0.03325965768346890	-199.1723156481840	0.01708542713567840	136.2264809136630	C27H50O8	[M + H]+	OTOWURHPGGICRG	"InChI=1S/C27H50O8/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-25(30)33-20-24(35-27(32)23(3)29)21-34-26(31)22(2)28/h22-24,28-29H,4-21H2,1-3H3"		CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)C(C)O)OC(=O)C(C)O		54168843	PubChem:(54168843)	2	5364	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	824	768_spectrumfile-00000_824	824
5365	5366	1	4	0.033243963117904200	-180.29243706994800	0.6472361809045230	59.83624098354950	C26H46O8	[M + H]+	LOIXQPZRKRYPRD	"InChI=1S/C26H46O8/c1-3-22(20-33-25(31)18-14-10-6-4-8-12-16-23(27)28)21(2)34-26(32)19-15-11-7-5-9-13-17-24(29)30/h21-22H,3-20H2,1-2H3,(H,27,28)(H,29,30)"	10-[3-(9-carboxynonanoyloxy)-2-ethylbutoxy]-10-oxodecanoic acid	CCC(COC(=O)CCCCCCCCC(=O)O)C(C)OC(=O)CCCCCCCCC(=O)O		21523586;21523587	PubChem:(21523586 21523587)	2	5365	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	2222	1988_spectrumfile-00000_2222	2222
5366	5367	1	1	0.033194319979310100	-123.38880996203500	1.0	57.50313456534930	C9H8O4	[M + H]+	UWXBHEYDEARTLP	"InChI=1S/C9H8O4/c1-2-7(3-5-8(10)11)4-6-9(12)13/h3-6H,1H2,(H,10,11)(H,12,13)"		C=C=C(C=CC(=O)O)C=CC(=O)O		87290546	PubChem:(87290546)	2	5366	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	5538	4737_spectrumfile-00000_5538	5538
5367	5368	4	4	0.03316938997676420	-88.86001753128230	1.0	38.30082620652330	C12H14O	[M + H3N + H]+	OEGXPZOQYQJYNT	"InChI=1S/C12H14O/c1-4-9-13-12-7-5-11(6-8-12)10(2)3/h5-8,10H,1-3H3"		CC#COC1=CC=C(C=C1)C(C)C		67813909	PubChem:(67813909)	2	5367	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	71	66_spectrumfile-00000_71	71
5368	5369	1	1	0.033168665468309400	-152.34946312797500	1.0	125.35165987297800	C14H22O6	[M + H]+	ITKCCYYEHXTISB	"InChI=1S/C14H22O6/c15-11(13(17)18)9-7-5-3-1-2-4-6-8-10-12(16)14(19)20/h1-10H2,(H,17,18)(H,19,20)"		C(CCCCCC(=O)C(=O)O)CCCCC(=O)C(=O)O		53934444	PubChem:(53934444)	2	5368	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	6570	5627_spectrumfile-00000_6570	6570
5369	5370	3	3	0.033159073770850000	-136.7968469711740	1.0	230.38784258386500	C19H34O5	[M - H4O2 + H]+	ZGSCBLYPRJZGIS	"InChI=1S/C19H34O5/c1-5-7-13-23-18(21)15(3)9-11-17(20)12-10-16(4)19(22)24-14-8-6-2/h15-16H,5-14H2,1-4H3"		CCCCOC(=O)C(C)CCC(=O)CCC(C)C(=O)OCCCC		87256544	PubChem:(87256544)	2	5369	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	6996	5989_spectrumfile-00000_6996	6996
5370	5371	3	3	0.03315614839644990	-81.85807783073670	1.0	75.75723463295210	C11H22O5	[M - H4O2 + H]+	OICFWQYXKKKWKM	"InChI=1S/C11H22O5/c12-8-10(14)9(13)6-4-2-1-3-5-7-11(15)16/h9-10,12-14H,1-8H2,(H,15,16)"		C(CCCC(C(CO)O)O)CCCC(=O)O		87480016	PubChem:(87480016)	2	5370	f.ikoester/Pn_Canopus_All_SIRIUS2.mgf	3664	3169_spectrumfile-00000_3664	3664
