,scan,network,ecoNetConsensus,ecoNetConsensusScore,ecoNetConsensusLevel,numberOfNodes,matchSource
16070,32757,-1,,,,,
16071,32758,-1,,,,,
16072,32761,3192,,,,,
16073,32762,-1,,,,,
16074,32766,-1,,,,,
16075,32769,716,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.9,subclass,10.0,In silico
16076,32771,1910,,,,,
16077,32772,-1,,,,,
16078,32773,2796,Phenylpropanoids and polyketides;Macrolides and analogues,1.1,class,2.0,In silico
16079,32776,2770,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,1.0,In silico
16080,32778,-1,,,,,
16081,32779,-1,,,,,
16082,32781,1400,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.1,subclass,4.0,In silico
16083,32782,1769,,,,,
16084,32785,103,Lipids and lipid-like molecules,1.0,superclass,10.0,In silico
16085,32786,1769,,,,,
16086,32787,-1,,,,,
16087,32788,302,Organic acids and derivatives,0.975,superclass,24.0,In silico
16088,32789,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
16089,32790,1204,Lipids and lipid-like molecules,1.1,superclass,3.0,In silico
16090,32791,-1,,,,,
16091,32792,-1,,,,,
16092,32793,61,Lipids and lipid-like molecules;Sphingolipids,1.0285714285714287,class,28.0,In silico
16093,32796,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
16094,32797,173,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphocholines,1.0,subclass,4.0,Library
16095,32798,302,Organic acids and derivatives,0.975,superclass,24.0,In silico
16096,32800,-1,,,,,
16097,32801,716,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.9,subclass,10.0,In silico
16098,32806,3216,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.1,subclass,2.0,In silico
16099,32807,-1,,,,,
16100,32809,-1,,,,,
16101,32811,31,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,1.1,subclass,7.0,Library
16102,32812,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
16103,32813,-1,,,,,
16104,32817,1698,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,1.0,In silico
16105,32824,302,Organic acids and derivatives,0.975,superclass,24.0,In silico
16106,32825,-1,,,,,
16107,32827,1960,Organic acids and derivatives,1.1,superclass,5.0,In silico
16108,32834,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
16109,32838,-1,,,,,
16110,32841,409,,,,,
16111,32844,-1,,,,,
16112,32845,-1,,,,,
16113,32847,494,Lipids and lipid-like molecules,0.9,superclass,10.0,In silico
16114,32848,-1,,,,,
16115,32849,-1,,,,,
16116,32854,-1,,,,,
16117,32863,-1,,,,,
16118,32867,-1,,,,,
16119,32873,-1,,,,,
16120,32874,-1,,,,,
16121,32876,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
16122,32878,-1,,,,,
16123,32881,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
16124,32882,-1,,,,,
16125,32885,-1,,,,,
16126,32886,179,Organic acids and derivatives,1.1,superclass,66.0,In silico
16127,32888,89,Lipids and lipid-like molecules,0.7999999999999999,superclass,60.0,In silico
16128,32889,-1,,,,,
16129,32890,3461,Lipids and lipid-like molecules;Sphingolipids,1.0,class,1.0,In silico
16130,32891,-1,,,,,
16131,32895,-1,,,,,
16132,32896,2038,Organic acids and derivatives,1.1,superclass,4.0,In silico
16133,32897,-1,,,,,
16134,32899,494,Lipids and lipid-like molecules,0.9,superclass,10.0,In silico
16135,32901,-1,,,,,
16136,32903,-1,,,,,
16137,32904,580,Lipids and lipid-like molecules;Fatty Acyls,1.1,class,8.0,In silico
16138,32906,86,,,,,
16139,32907,44,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,5.0,In silico
16140,32915,-1,,,,,
16141,32917,-1,,,,,
16142,32922,-1,,,,,
16143,32923,-1,,,,,
16144,32924,112,Lipids and lipid-like molecules;Sphingolipids,1.0230769230769232,class,13.0,In silico
16145,32930,3691,Lipids and lipid-like molecules;Fatty Acyls,1.0,class,2.0,In silico
16146,32958,-1,,,,,
16147,32959,1025,,,,,
16148,32960,-1,,,,,
16149,32961,1025,,,,,
16150,32962,1210,Lipids and lipid-like molecules,0.9666666666666667,superclass,15.0,In silico
16151,32963,1210,Lipids and lipid-like molecules,0.9666666666666667,superclass,15.0,In silico
16152,32964,1987,,,,,
16153,32967,-1,,,,,
16154,32968,-1,,,,,
16155,32969,586,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,1.0,Library
16156,32970,-1,,,,,
16157,32971,335,Lipids and lipid-like molecules,0.5375,superclass,16.0,In silico
16158,32973,-1,,,,,
16159,32974,163,Lipids and lipid-like molecules,0.7588235294117647,superclass,85.0,In silico
16160,32975,143,Lipids and lipid-like molecules,1.0,superclass,3.0,In silico
16161,32976,-1,,,,,
16162,32977,-1,,,,,
16163,32978,487,,,,,
16164,32979,-1,,,,,
16165,32983,335,Lipids and lipid-like molecules,0.5375,superclass,16.0,In silico
16166,32984,-1,,,,,
16167,32986,-1,,,,,
16168,32987,-1,,,,,
16169,32988,1210,Lipids and lipid-like molecules,0.9666666666666667,superclass,15.0,In silico
16170,32989,-1,,,,,
16171,32991,-1,,,,,
16172,32992,190,Organoheterocyclic compounds;Lactones;Delta valerolactones,1.0,subclass,1.0,Library
16173,32993,640,Organic acids and derivatives;Carboxylic acids and derivatives,1.1,class,2.0,In silico
16174,32994,335,Lipids and lipid-like molecules,0.5375,superclass,16.0,In silico
16175,32995,-1,,,,,
16176,32996,121,Organic oxygen compounds,0.6,superclass,20.0,In silico
16177,32997,-1,,,,,
16178,32998,-1,,,,,
16179,33000,-1,,,,,
16180,33001,-1,,,,,
16181,33002,2448,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,1.1,subclass,3.0,In silico
16182,33003,-1,,,,,
16183,33004,-1,,,,,
16184,33005,1210,Lipids and lipid-like molecules,0.9666666666666667,superclass,15.0,In silico
16185,33006,-1,,,,,
16186,33007,-1,,,,,
16187,33009,1503,Organic acids and derivatives,0.6,superclass,4.0,In silico
16188,33010,-1,,,,,
16189,33011,-1,,,,,
16190,33012,104,Lipids and lipid-like molecules;Prenol lipids,0.75,class,12.0,In silico
16191,33014,-1,,,,,
16192,33015,2197,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,1.0,subclass,2.0,In silico
16193,33016,121,Organic oxygen compounds,0.6,superclass,20.0,In silico
16194,33017,-1,,,,,
16195,33018,1987,,,,,
16196,33019,-1,,,,,
16197,33020,-1,,,,,
16198,33021,-1,,,,,
16199,33022,2796,Phenylpropanoids and polyketides;Macrolides and analogues,1.1,class,2.0,In silico
16200,33023,181,Lipids and lipid-like molecules;Sphingolipids,1.0305555555555557,class,72.0,In silico
16201,33024,-1,,,,,
16202,33025,1848,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,2.0,In silico
16203,33026,-1,,,,,
16204,33027,-1,,,,,
16205,33028,-1,,,,,
16206,33029,-1,,,,,
16207,33031,-1,,,,,
16208,33032,104,Lipids and lipid-like molecules;Prenol lipids,0.75,class,12.0,In silico
16209,33033,-1,,,,,
16210,33034,-1,,,,,
16211,33035,-1,,,,,
16212,33036,-1,,,,,
16213,33040,-1,,,,,
16214,33041,163,Lipids and lipid-like molecules,0.7588235294117647,superclass,85.0,In silico
16215,33042,549,Lipids and lipid-like molecules,0.6625,superclass,16.0,In silico
16216,33044,121,Organic oxygen compounds,0.6,superclass,20.0,In silico
16217,33045,-1,,,,,
16218,33046,2526,Organic oxygen compounds;Organooxygen compounds;Alcohols and polyols,0.85,subclass,4.0,In silico
16219,33047,-1,,,,,
16220,33048,-1,,,,,
16221,33049,-1,,,,,
16222,33050,-1,,,,,
16223,33051,1123,Lipids and lipid-like molecules,1.009090909090909,superclass,11.0,In silico
16224,33052,163,Lipids and lipid-like molecules,0.7588235294117647,superclass,85.0,In silico
16225,33053,-1,,,,,
16226,33054,517,Lipids and lipid-like molecules;Glycerolipids;Monoradylglycerols,1.0,subclass,2.0,Library
16227,33055,-1,,,,,
16228,33056,101,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphoethanolamines,1.0,subclass,1.0,Library
16229,33058,-1,,,,,
16230,33059,-1,,,,,
16231,33060,-1,,,,,
16232,33061,-1,,,,,
16233,33062,-1,,,,,
16234,33063,-1,,,,,
16235,33064,-1,,,,,
16236,33065,264,Lipids and lipid-like molecules;Prenol lipids,1.0,class,12.0,Library
16237,33066,-1,,,,,
16238,33068,-1,,,,,
16239,33069,-1,,,,,
16240,33070,-1,,,,,
16241,33072,517,Lipids and lipid-like molecules;Glycerolipids;Monoradylglycerols,1.0,subclass,2.0,Library
16242,33073,2448,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,1.1,subclass,3.0,In silico
16243,33074,-1,,,,,
16244,33075,-1,,,,,
16245,33076,3129,Lipids and lipid-like molecules,1.0,superclass,2.0,In silico
16246,33079,3749,Lipids and lipid-like molecules;Fatty Acyls,1.0,class,2.0,In silico
16247,33080,-1,,,,,
16248,33081,1299,,,,,
16249,33082,-1,,,,,
16250,33087,-1,,,,,
16251,33088,2448,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,1.1,subclass,3.0,In silico
16252,33091,-1,,,,,
16253,33092,-1,,,,,
16254,33093,78,"Lipids and lipid-like molecules;Steroids and steroid derivatives;Bile acids, alcohols and derivatives",1.1,subclass,2.0,In silico
16255,33094,-1,,,,,
16256,33096,-1,,,,,
16257,33097,814,Organoheterocyclic compounds;Diazines;Pyrimidines and pyrimidine derivatives,0.8,subclass,5.0,In silico
16258,33098,-1,,,,,
16259,33099,-1,,,,,
16260,33100,-1,,,,,
16261,33101,-1,,,,,
16262,33102,-1,,,,,
16263,33103,-1,,,,,
16264,33106,163,Lipids and lipid-like molecules,0.7588235294117647,superclass,85.0,In silico
16265,33107,3079,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.1,subclass,2.0,In silico
16266,33108,335,Lipids and lipid-like molecules,0.5375,superclass,16.0,In silico
16267,33111,104,Lipids and lipid-like molecules;Prenol lipids,0.75,class,12.0,In silico
16268,33112,-1,,,,,
16269,33113,-1,,,,,
16270,33114,-1,,,,,
16271,33115,2678,Lipids and lipid-like molecules;Fatty Acyls;Fatty acid esters,1.0,subclass,1.0,In silico
16272,33116,-1,,,,,
16273,33117,-1,,,,,
16274,33118,-1,,,,,
16275,33119,1512,,,,,
16276,33120,-1,,,,,
16277,33121,1107,Lipids and lipid-like molecules;Fatty Acyls,0.7666666666666666,class,9.0,In silico
16278,33126,-1,,,,,
16279,33127,-1,,,,,
16280,33130,-1,,,,,
16281,33134,-1,,,,,
16282,33136,-1,,,,,
16283,33138,-1,,,,,
16284,33139,-1,,,,,
16285,33141,-1,,,,,
16286,33143,-1,,,,,
16287,33144,-1,,,,,
16288,33145,257,,,,,
16289,33146,378,Organoheterocyclic compounds;Tetrapyrroles and derivatives;Chlorins,1.0,subclass,2.0,Library
16290,33147,-1,,,,,
16291,33148,234,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,1.1,subclass,8.0,In silico
16292,33150,-1,,,,,
16293,33151,-1,,,,,
16294,33152,-1,,,,,
16295,33154,1947,Lipids and lipid-like molecules,0.6666666666666666,superclass,6.0,In silico
16296,33155,-1,,,,,
16297,33158,-1,,,,,
16298,33159,1080,Organic oxygen compounds;Organooxygen compounds;Carbonyl compounds,1.0,subclass,1.0,In silico
16299,33160,-1,,,,,
16300,33163,847,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.7153846153846154,subclass,13.0,In silico
16301,33164,-1,,,,,
16302,33165,417,Organoheterocyclic compounds;Azoles;Thiadiazoles,1.0,subclass,4.0,In silico
16303,33167,-1,,,,,
16304,33168,-1,,,,,
16305,33173,-1,,,,,
16306,33174,814,Organoheterocyclic compounds;Diazines;Pyrimidines and pyrimidine derivatives,0.8,subclass,5.0,In silico
16307,33178,-1,,,,,
16308,33180,-1,,,,,
16309,33181,1848,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,2.0,In silico
16310,33184,816,,,,,
16311,33186,-1,,,,,
16312,33188,-1,,,,,
16313,33189,-1,,,,,
16314,33191,501,Lipids and lipid-like molecules,1.0,superclass,2.0,In silico
16315,33192,2906,,,,,
16316,33195,-1,,,,,
16317,33196,-1,,,,,
16318,33197,-1,,,,,
16319,33198,-1,,,,,
16320,33202,-1,,,,,
16321,33206,-1,,,,,
16322,33211,3582,,,,,
16323,33212,922,Lipids and lipid-like molecules;Fatty Acyls,1.0,class,2.0,In silico
16324,33213,-1,,,,,
16325,33214,-1,,,,,
16326,33215,-1,,,,,
16327,33218,-1,,,,,
16328,33220,177,Lipids and lipid-like molecules;Sphingolipids;Ceramides,0.9,subclass,25.0,In silico
16329,33221,-1,,,,,
16330,33226,-1,,,,,
16331,33227,-1,,,,,
16332,33228,-1,,,,,
16333,33229,1358,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,0.75,subclass,4.0,In silico
16334,33231,-1,,,,,
16335,33237,640,Organic acids and derivatives;Carboxylic acids and derivatives,1.1,class,2.0,In silico
16336,33238,-1,,,,,
16337,33241,234,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,1.1,subclass,8.0,In silico
16338,33242,-1,,,,,
16339,33243,-1,,,,,
16340,33244,975,,,,,
16341,33245,-1,,,,,
16342,33247,-1,,,,,
16343,33248,3979,,,,,
16344,33250,-1,,,,,
16345,33257,-1,,,,,
16346,33263,-1,,,,,
16347,33267,-1,,,,,
16348,33268,-1,,,,,
16349,33274,1073,Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,0.7666666666666666,subclass,3.0,In silico
16350,33275,-1,,,,,
16351,33288,-1,,,,,
16352,33294,1125,,,,,
16353,33295,-1,,,,,
16354,33302,-1,,,,,
16355,33303,345,,,,,
16356,33304,-1,,,,,
16357,33305,526,,,,,
16358,33311,-1,,,,,
16359,33312,-1,,,,,
16360,33314,-1,,,,,
16361,33315,-1,,,,,
16362,33318,-1,,,,,
16363,33321,-1,,,,,
16364,33323,-1,,,,,
16365,33326,-1,,,,,
16366,33327,-1,,,,,
16367,33329,-1,,,,,
16368,33332,-1,,,,,
16369,33334,814,Organoheterocyclic compounds;Diazines;Pyrimidines and pyrimidine derivatives,0.8,subclass,5.0,In silico
16370,33335,-1,,,,,
16371,33342,-1,,,,,
16372,33343,-1,,,,,
16373,33344,814,Organoheterocyclic compounds;Diazines;Pyrimidines and pyrimidine derivatives,0.8,subclass,5.0,In silico
16374,33345,-1,,,,,
16375,33354,814,Organoheterocyclic compounds;Diazines;Pyrimidines and pyrimidine derivatives,0.8,subclass,5.0,In silico
16376,33355,-1,,,,,
16377,33357,-1,,,,,
16378,33359,-1,,,,,
16379,33360,-1,,,,,
16380,33361,-1,,,,,
16381,33362,2197,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,1.0,subclass,2.0,In silico
16382,33366,-1,,,,,
16383,33374,579,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,1.0,subclass,2.0,In silico
16384,33376,-1,,,,,
16385,33383,-1,,,,,
16386,33384,47,Lipids and lipid-like molecules,0.6153846153846154,superclass,52.0,In silico
16387,33385,-1,,,,,
16388,33392,-1,,,,,
16389,33393,-1,,,,,
16390,33397,993,Lipids and lipid-like molecules;Fatty Acyls;Fatty acyl glycosides,1.0,subclass,2.0,In silico
16391,33398,-1,,,,,
16392,33401,-1,,,,,
16393,33402,-1,,,,,
16394,33407,602,,,,,
16395,33408,-1,,,,,
16396,33409,-1,,,,,
16397,33413,-1,,,,,
16398,33414,-1,,,,,
16399,33415,-1,,,,,
16400,33416,-1,,,,,
16401,33417,-1,,,,,
16402,33419,-1,,,,,
16403,33421,2525,Organic oxygen compounds;Organooxygen compounds;Alcohols and polyols,1.1,subclass,2.0,In silico
16404,33425,549,Lipids and lipid-like molecules,0.6625,superclass,16.0,In silico
16405,33426,-1,,,,,
16406,33429,-1,,,,,
16407,33431,-1,,,,,
16408,33433,-1,,,,,
16409,33435,1476,Organic acids and derivatives;Carboxylic acids and derivatives;Tricarboxylic acids and derivatives,1.1,subclass,2.0,In silico
16410,33455,104,Lipids and lipid-like molecules;Prenol lipids,0.75,class,12.0,In silico
16411,33460,-1,,,,,
16412,33462,50,Organoheterocyclic compounds,1.0,superclass,2.0,In silico
16413,33468,-1,,,,,
16414,33469,-1,,,,,
16415,33478,-1,,,,,
16416,33483,-1,,,,,
16417,33487,-1,,,,,
16418,33491,-1,,,,,
16419,33492,-1,,,,,
16420,33499,104,Lipids and lipid-like molecules;Prenol lipids,0.75,class,12.0,In silico
16421,33501,-1,,,,,
16422,33511,283,,,,,
16423,33512,-1,,,,,
16424,33513,186,,,,,
16425,33515,-1,,,,,
16426,33517,-1,,,,,
16427,33525,2937,,,,,
16428,33526,-1,,,,,
16429,33527,530,,,,17.0,In silico
16430,33528,-1,,,,,
16431,33530,-1,,,,,
16432,33533,1210,Lipids and lipid-like molecules,0.9666666666666667,superclass,15.0,In silico
16433,33539,-1,,,,,
16434,33541,1168,Lipids and lipid-like molecules;Prenol lipids;Retinoids,1.0,subclass,1.0,Library
16435,33548,570,Organic acids and derivatives;Carboxylic acids and derivatives,1.1,class,2.0,In silico
16436,33550,-1,,,,,
16437,33553,-1,,,,,
16438,33557,-1,,,,,
16439,33560,-1,,,,,
16440,33563,-1,,,,,
16441,33566,-1,,,,,
16442,33572,-1,,,,,
16443,33576,-1,,,,,
16444,33577,-1,,,,,
16445,33578,511,Lipids and lipid-like molecules;Fatty Acyls,1.1,class,5.0,In silico
16446,33588,-1,,,,,
16447,33592,1140,Lipids and lipid-like molecules;Prenol lipids,0.75,class,4.0,In silico
16448,33606,-1,,,,,
16449,33607,-1,,,,,
16450,33608,-1,,,,,
16451,33609,-1,,,,,
16452,33613,-1,,,,,
16453,33621,-1,,,,,
16454,33627,-1,,,,,
16455,33628,-1,,,,,
16456,33635,-1,,,,,
16457,33642,223,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,6.0,Library
16458,33643,-1,,,,,
16459,33645,719,Lipids and lipid-like molecules;Sphingolipids;Glycosphingolipids,1.0,subclass,1.0,In silico
16460,33649,163,Lipids and lipid-like molecules,0.7588235294117647,superclass,85.0,In silico
16461,33650,-1,,,,,
16462,33651,40,Lipids and lipid-like molecules;Sphingolipids,0.7736842105263158,class,95.0,In silico
16463,33652,1980,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.0,subclass,1.0,In silico
16464,33653,181,Lipids and lipid-like molecules;Sphingolipids,1.0305555555555557,class,72.0,In silico
16465,33655,1319,Lipids and lipid-like molecules;Fatty Acyls;Fatty acids and conjugates,1.0,subclass,1.0,In silico
16466,33656,685,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",0.8647058823529411,subclass,17.0,In silico
16467,33658,-1,,,,,
16468,33660,31,Lipids and lipid-like molecules;Prenol lipids;Tetraterpenoids,1.1,subclass,7.0,Library
16469,33661,99,Lipids and lipid-like molecules,1.0,superclass,8.0,Library
16470,33662,-1,,,,,
16471,33665,-1,,,,,
16472,33666,-1,,,,,
16473,33668,-1,,,,,
16474,33669,-1,,,,,
16475,33670,-1,,,,,
16476,33671,-1,,,,,
16477,33672,-1,,,,,
16478,33673,638,Lipids and lipid-like molecules;Glycerophospholipids;Glycerophosphoethanolamines,1.1,subclass,2.0,In silico
16479,33674,-1,,,,,
16480,33675,-1,,,,,
16481,33676,2863,Lipids and lipid-like molecules;Prenol lipids;Quinone and hydroquinone lipids,0.7666666666666666,subclass,3.0,In silico
16482,33677,302,Organic acids and derivatives,0.975,superclass,24.0,In silico
16483,33678,-1,,,,,
16484,33680,1105,Lipids and lipid-like molecules,0.85,superclass,8.0,In silico
16485,33681,-1,,,,,
16486,33686,-1,,,,,
16487,33687,-1,,,,,
16488,33692,-1,,,,,
16489,33694,3258,Lipids and lipid-like molecules,1.1,superclass,2.0,In silico
16490,33696,222,Lipids and lipid-like molecules;Sphingolipids,0.8297297297297297,class,74.0,In silico
16491,33700,-1,,,,,
16492,33705,-1,,,,,
16493,33706,-1,,,,,
16494,33707,2255,,,,,
16495,33713,-1,,,,,
16496,33718,1910,,,,,
16497,33719,1059,Organic acids and derivatives;Carboxylic acids and derivatives,0.85,class,4.0,In silico
16498,33722,-1,,,,,
16499,33723,466,Lipids and lipid-like molecules;Fatty Acyls,0.7999999999999999,class,10.0,Library
16500,33738,1054,Lipids and lipid-like molecules,1.1,superclass,4.0,In silico
16501,33742,-1,,,,,
16502,33745,222,Lipids and lipid-like molecules;Sphingolipids,0.8297297297297297,class,74.0,In silico
16503,33749,-1,,,,,
16504,33751,-1,,,,,
16505,33756,-1,,,,,
16506,33760,-1,,,,,
16507,33766,339,Lipids and lipid-like molecules,0.7666666666666666,superclass,15.0,In silico
16508,33767,-1,,,,,
16509,33768,1807,Lipids and lipid-like molecules,1.0,superclass,3.0,In silico
16510,33773,3792,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1.1,subclass,2.0,In silico
